match_id,date,gender,competition,competition_id,stage,team_a,team_b,team_a_score,team_b_score,sets_a,sets_b,winner,venue,country_host,neutral,source,source_match_id,tournament_no,no_in_tournament
fivb_vis:17713,2023-08-18,women,EuroVolley,EURO_WOMEN,other,AZE,CZE,75,46,3,0,team_a,Castello DÜSSELDORF,,True,fivb_vis,17713,,
fivb_vis:17714,2023-08-18,women,EuroVolley,EURO_WOMEN,other,ITA,CHE,75,46,3,0,team_a,Arena Di MONZA,,True,fivb_vis,17714,,
fivb_vis:17715,2023-08-19,women,EuroVolley,EURO_WOMEN,other,SVK,ESP,76,60,3,0,team_a,Unibet Arena TALLINN,,True,fivb_vis,17715,,
fivb_vis:17716,2023-08-19,women,EuroVolley,EURO_WOMEN,other,UKR,HUN,76,58,3,0,team_a,Top Sport Hall GENT,,True,fivb_vis,17716,,
fivb_vis:17717,2023-08-19,women,EuroVolley,EURO_WOMEN,other,SWE,GRC,95,96,1,3,team_b,Castello DÜSSELDORF,,True,fivb_vis,17717,,
fivb_vis:17718,2023-08-19,women,EuroVolley,EURO_WOMEN,other,ROU,CHE,105,104,2,3,team_b,Arena Di MONZA,,True,fivb_vis,17718,,
fivb_vis:17719,2023-08-19,women,EuroVolley,EURO_WOMEN,other,EST,FIN,103,109,2,3,team_b,Unibet Arena TALLINN,,True,fivb_vis,17719,,
fivb_vis:17720,2023-08-19,women,EuroVolley,EURO_WOMEN,other,SVN,BEL,95,105,1,3,team_b,Top Sport Hall GENT,,True,fivb_vis,17720,,
fivb_vis:17721,2023-08-19,women,EuroVolley,EURO_WOMEN,other,AZE,DEU,74,87,1,3,team_b,Castello DÜSSELDORF,,True,fivb_vis,17721,,
fivb_vis:17722,2023-08-19,women,EuroVolley,EURO_WOMEN,other,BGR,ITA,46,75,0,3,team_b,Arena Di MONZA,,True,fivb_vis,17722,,
fivb_vis:17723,2023-08-20,women,EuroVolley,EURO_WOMEN,other,FRA,FIN,75,58,3,0,team_a,Unibet Arena TALLINN,,True,fivb_vis,17723,,
fivb_vis:17724,2023-08-20,women,EuroVolley,EURO_WOMEN,other,SRB,SVN,75,46,3,0,team_a,Top Sport Hall GENT,,True,fivb_vis,17724,,
fivb_vis:17725,2023-08-20,women,EuroVolley,EURO_WOMEN,other,GRC,CZE,60,75,0,3,team_b,Castello DÜSSELDORF,,True,fivb_vis,17725,,
fivb_vis:17726,2023-08-20,women,EuroVolley,EURO_WOMEN,other,NLD,EST,77,52,3,0,team_a,Unibet Arena TALLINN,,True,fivb_vis,17726,,
fivb_vis:17727,2023-08-20,women,EuroVolley,EURO_WOMEN,other,TUR,AZE,75,39,3,0,team_a,Castello DÜSSELDORF,,True,fivb_vis,17727,,
fivb_vis:17728,2023-08-20,women,EuroVolley,EURO_WOMEN,other,HUN,POL,75,96,1,3,team_b,Top Sport Hall GENT,,True,fivb_vis,17728,,
fivb_vis:17729,2023-08-21,women,EuroVolley,EURO_WOMEN,other,POL,SRB,79,93,1,3,team_b,Top Sport Hall GENT,,True,fivb_vis,17729,,
fivb_vis:17730,2023-08-21,women,EuroVolley,EURO_WOMEN,other,CZE,TUR,85,95,1,3,team_b,Castello DÜSSELDORF,,True,fivb_vis,17730,,
fivb_vis:17731,2023-08-21,women,EuroVolley,EURO_WOMEN,other,FRA,SVK,75,52,3,0,team_a,Unibet Arena TALLINN,,True,fivb_vis,17731,,
fivb_vis:17732,2023-08-21,women,EuroVolley,EURO_WOMEN,other,BIH,ROU,106,99,2,3,team_b,Palazzetto dello Sport Gianni Asti TORINO,,True,fivb_vis,17732,,
fivb_vis:17733,2023-08-21,women,EuroVolley,EURO_WOMEN,other,ESP,FIN,101,91,3,1,team_a,Unibet Arena TALLINN,,True,fivb_vis,17733,,
fivb_vis:17734,2023-08-21,women,EuroVolley,EURO_WOMEN,other,DEU,SWE,77,88,1,3,team_b,Castello DÜSSELDORF,,True,fivb_vis,17734,,
fivb_vis:17735,2023-08-21,women,EuroVolley,EURO_WOMEN,other,BEL,UKR,64,75,0,3,team_b,Top Sport Hall GENT,,True,fivb_vis,17735,,
fivb_vis:17736,2023-08-21,women,EuroVolley,EURO_WOMEN,other,HRV,CHE,90,92,1,3,team_b,Palazzetto dello Sport Gianni Asti TORINO,,True,fivb_vis,17736,,
fivb_vis:17737,2023-08-22,women,EuroVolley,EURO_WOMEN,other,NLD,FRA,99,97,3,1,team_a,Unibet Arena TALLINN,,True,fivb_vis,17737,,
fivb_vis:17738,2023-08-22,women,EuroVolley,EURO_WOMEN,other,SVN,HUN,75,53,3,0,team_a,Top Sport Hall GENT,,True,fivb_vis,17738,,
fivb_vis:17739,2023-08-22,women,EuroVolley,EURO_WOMEN,other,AZE,GRC,114,103,3,2,team_a,Castello DÜSSELDORF,,True,fivb_vis,17739,,
fivb_vis:17740,2023-08-22,women,EuroVolley,EURO_WOMEN,other,BGR,ROU,106,103,3,2,team_a,Palazzetto dello Sport Gianni Asti TORINO,,True,fivb_vis,17740,,
fivb_vis:17741,2023-08-22,women,EuroVolley,EURO_WOMEN,other,EST,SVK,77,100,1,3,team_b,Unibet Arena TALLINN,,True,fivb_vis,17741,,
fivb_vis:17742,2023-08-22,women,EuroVolley,EURO_WOMEN,other,DEU,CZE,110,114,2,3,team_b,Castello DÜSSELDORF,,True,fivb_vis,17742,,
fivb_vis:17743,2023-08-22,women,EuroVolley,EURO_WOMEN,other,BEL,POL,66,75,0,3,team_b,Top Sport Hall GENT,,True,fivb_vis,17743,,
fivb_vis:17744,2023-08-22,women,EuroVolley,EURO_WOMEN,other,ITA,BIH,75,57,3,0,team_a,Palazzetto dello Sport Gianni Asti TORINO,,True,fivb_vis,17744,,
fivb_vis:17745,2023-08-23,women,EuroVolley,EURO_WOMEN,other,FIN,NLD,56,75,0,3,team_b,Unibet Arena TALLINN,,True,fivb_vis,17745,,
fivb_vis:17746,2023-08-23,women,EuroVolley,EURO_WOMEN,other,UKR,SVN,95,89,3,1,team_a,Top Sport Hall GENT,,True,fivb_vis,17746,,
fivb_vis:17747,2023-08-23,women,EuroVolley,EURO_WOMEN,other,GRC,TUR,66,79,0,3,team_b,Castello DÜSSELDORF,,True,fivb_vis,17747,,
fivb_vis:17748,2023-08-23,women,EuroVolley,EURO_WOMEN,other,CHE,BGR,78,96,1,3,team_b,Palazzetto dello Sport Gianni Asti TORINO,,True,fivb_vis,17748,,
fivb_vis:17749,2023-08-23,women,EuroVolley,EURO_WOMEN,other,EST,ESP,83,91,1,3,team_b,Unibet Arena TALLINN,,True,fivb_vis,17749,,
fivb_vis:17750,2023-08-23,women,EuroVolley,EURO_WOMEN,other,HUN,SRB,66,96,1,3,team_b,Top Sport Hall GENT,,True,fivb_vis,17750,,
fivb_vis:17751,2023-08-23,women,EuroVolley,EURO_WOMEN,other,SWE,AZE,92,81,3,1,team_a,Castello DÜSSELDORF,,True,fivb_vis,17751,,
fivb_vis:17752,2023-08-23,women,EuroVolley,EURO_WOMEN,other,ITA,HRV,75,59,3,0,team_a,Palazzetto dello Sport Gianni Asti TORINO,,True,fivb_vis,17752,,
fivb_vis:17753,2023-08-24,women,EuroVolley,EURO_WOMEN,other,POL,UKR,97,76,3,1,team_a,Top Sport Hall GENT,,True,fivb_vis,17753,,
fivb_vis:17754,2023-08-24,women,EuroVolley,EURO_WOMEN,other,CZE,SWE,75,65,3,0,team_a,Castello DÜSSELDORF,,True,fivb_vis,17754,,
fivb_vis:17755,2023-08-24,women,EuroVolley,EURO_WOMEN,other,TUR,DEU,78,61,3,0,team_a,Castello DÜSSELDORF,,True,fivb_vis,17755,,
fivb_vis:17756,2023-08-24,women,EuroVolley,EURO_WOMEN,other,SRB,BEL,75,45,3,0,team_a,Top Sport Hall GENT,,True,fivb_vis,17756,,
fivb_vis:17757,2023-08-29,women,EuroVolley,EURO_WOMEN,other,ITA,FRA,79,54,3,0,team_a,Palazzo Wanny FIRENZE,,True,fivb_vis,17757,,
fivb_vis:17758,2023-08-29,women,EuroVolley,EURO_WOMEN,other,NLD,BGR,75,43,3,0,team_a,Palazzo Wanny FIRENZE,,True,fivb_vis,17758,,
fivb_vis:17759,2023-08-30,women,EuroVolley,EURO_WOMEN,other,SRB,CZE,99,68,3,1,team_a,Paleis 12 BRUSSELS,,True,fivb_vis,17759,,
fivb_vis:17760,2023-08-30,women,EuroVolley,EURO_WOMEN,other,TUR,POL,75,63,3,0,team_a,Paleis 12 BRUSSELS,,True,fivb_vis,17760,,
fivb_vis:17761,2023-09-01,women,EuroVolley,EURO_WOMEN,other,SRB,NLD,90,89,3,1,team_a,Paleis 12 BRUSSELS,,True,fivb_vis,17761,,
fivb_vis:17762,2023-09-01,women,EuroVolley,EURO_WOMEN,other,TUR,ITA,98,101,3,2,team_a,Paleis 12 BRUSSELS,,True,fivb_vis,17762,,
fivb_vis:17763,2023-09-03,women,EuroVolley,EURO_WOMEN,other,NLD,ITA,78,69,3,0,team_a,Paleis 12 BRUSSELS,,True,fivb_vis,17763,,
fivb_vis:17764,2023-09-03,women,EuroVolley,EURO_WOMEN,other,SRB,TUR,108,112,2,3,team_b,Paleis 12 BRUSSELS,,True,fivb_vis,17764,,
fivb_vis:14833,2021-09-04,women,NORCECA Championship,NORCECA_WOMEN,other,PRI,CAN,75,51,3,0,team_a,Palacio del Voleibol Ricardo Gioriver Arias,,True,fivb_vis,14833,,
fivb_vis:14834,2021-09-04,women,NORCECA Championship,NORCECA_WOMEN,other,USA,MEX,75,58,3,0,team_a,Palacio del Voleibol Ricardo Gioriver Arias,,True,fivb_vis,14834,,
fivb_vis:14835,2021-09-04,women,NORCECA Championship,NORCECA_WOMEN,other,DOM,CUB,75,54,3,0,team_a,Palacio del Voleibol Ricardo Gioriver Arias,,True,fivb_vis,14835,,
fivb_vis:14836,2021-09-05,women,NORCECA Championship,NORCECA_WOMEN,other,CUB,CAN,75,54,3,0,team_a,Palacio del Voleibol Ricardo Gioriver Arias,,True,fivb_vis,14836,,
fivb_vis:14837,2021-09-05,women,NORCECA Championship,NORCECA_WOMEN,other,PRI,USA,99,93,3,1,team_a,Palacio del Voleibol Ricardo Gioriver Arias,,True,fivb_vis,14837,,
fivb_vis:14838,2021-09-05,women,NORCECA Championship,NORCECA_WOMEN,other,MEX,DOM,48,75,0,3,team_b,Palacio del Voleibol Ricardo Gioriver Arias,,True,fivb_vis,14838,,
fivb_vis:14839,2021-09-06,women,NORCECA Championship,NORCECA_WOMEN,other,MEX,CUB,101,104,3,2,team_a,Palacio del Voleibol Ricardo Gioriver Arias,,True,fivb_vis,14839,,
fivb_vis:14840,2021-09-06,women,NORCECA Championship,NORCECA_WOMEN,other,USA,CAN,75,63,3,0,team_a,Palacio del Voleibol Ricardo Gioriver Arias,,True,fivb_vis,14840,,
fivb_vis:14841,2021-09-06,women,NORCECA Championship,NORCECA_WOMEN,other,DOM,PRI,75,50,3,0,team_a,Palacio del Voleibol Ricardo Gioriver Arias,,True,fivb_vis,14841,,
fivb_vis:14842,2021-09-07,women,NORCECA Championship,NORCECA_WOMEN,other,MEX,PRI,48,75,0,3,team_b,Palacio del Voleibol Ricardo Gioriver Arias,,True,fivb_vis,14842,,
fivb_vis:14843,2021-09-07,women,NORCECA Championship,NORCECA_WOMEN,other,USA,CUB,77,60,3,0,team_a,Palacio del Voleibol Ricardo Gioriver Arias,,True,fivb_vis,14843,,
fivb_vis:14844,2021-09-07,women,NORCECA Championship,NORCECA_WOMEN,other,DOM,CAN,75,45,3,0,team_a,Palacio del Voleibol Ricardo Gioriver Arias,,True,fivb_vis,14844,,
fivb_vis:14845,2021-09-08,women,NORCECA Championship,NORCECA_WOMEN,other,PRI,CUB,110,112,2,3,team_b,Palacio del Voleibol Ricardo Gioriver Aria,,True,fivb_vis,14845,,
fivb_vis:14846,2021-09-08,women,NORCECA Championship,NORCECA_WOMEN,other,CAN,MEX,98,94,3,1,team_a,Palacio del Voleibol Ricardo Gioriver Aria,,True,fivb_vis,14846,,
fivb_vis:14847,2021-09-08,women,NORCECA Championship,NORCECA_WOMEN,other,DOM,USA,75,55,3,0,team_a,Palacio del Voleibol Ricardo Gioriver Aria,,True,fivb_vis,14847,,
fivb_vis:14848,2021-09-09,women,NORCECA Championship,NORCECA_WOMEN,other,MEX,CAN,106,104,2,3,team_b,Palacio del Voleibol Ricardo Gioriver Aria,,True,fivb_vis,14848,,
fivb_vis:14849,2021-09-09,women,NORCECA Championship,NORCECA_WOMEN,other,PRI,USA,102,107,1,3,team_b,Palacio del Voleibol Ricardo Gioriver Aria,,True,fivb_vis,14849,,
fivb_vis:14850,2021-09-09,women,NORCECA Championship,NORCECA_WOMEN,other,DOM,CUB,75,49,3,0,team_a,Palacio del Voleibol Ricardo Gioriver Aria,,True,fivb_vis,14850,,
fivb_vis:14851,2021-09-10,women,NORCECA Championship,NORCECA_WOMEN,other,PRI,CUB,75,52,3,0,team_a,Palacio del Voleibol Ricardo Gioriver Aria,,True,fivb_vis,14851,,
fivb_vis:14852,2021-09-10,women,NORCECA Championship,NORCECA_WOMEN,other,DOM,USA,76,58,3,0,team_a,Palacio del Voleibol Ricardo Gioriver Aria,,True,fivb_vis,14852,,
fivb_vis:16128,2023-06-06,men,Volleyball Nations League,VNL_MEN,other,BGR,CHN,100,106,2,3,team_b,Nippongaishi Hall,,True,fivb_vis,16128,,
fivb_vis:16129,2023-06-06,men,Volleyball Nations League,VNL_MEN,other,JPN,IRN,75,57,3,0,team_a,Nippongaishi Hall,,True,fivb_vis,16129,,
fivb_vis:16130,2023-06-06,men,Volleyball Nations League,VNL_MEN,other,ITA,ARG,63,75,0,3,team_b,TD Place,,True,fivb_vis,16130,,
fivb_vis:16131,2023-06-06,men,Volleyball Nations League,VNL_MEN,other,CAN,CUB,113,108,3,2,team_a,TD Place,,True,fivb_vis,16131,,
fivb_vis:16132,2023-06-07,men,Volleyball Nations League,VNL_MEN,other,SVN,SRB,100,95,3,1,team_a,Nippongaishi Hall,,True,fivb_vis,16132,,
fivb_vis:16133,2023-06-07,men,Volleyball Nations League,VNL_MEN,other,POL,FRA,103,96,3,1,team_a,Nippongaishi Hall,,True,fivb_vis,16133,,
fivb_vis:16134,2023-06-07,men,Volleyball Nations League,VNL_MEN,other,USA,NLD,75,63,3,0,team_a,TD Place,,True,fivb_vis,16134,,
fivb_vis:16135,2023-06-07,men,Volleyball Nations League,VNL_MEN,other,BRA,DEU,95,80,3,1,team_a,TD Place,,True,fivb_vis,16135,,
fivb_vis:16136,2023-06-08,men,Volleyball Nations League,VNL_MEN,other,SVN,BGR,64,76,0,3,team_b,Nippongaishi Hall,,True,fivb_vis,16136,,
fivb_vis:16137,2023-06-08,men,Volleyball Nations League,VNL_MEN,other,SRB,CHN,84,68,3,0,team_a,Nippongaishi Hall,,True,fivb_vis,16137,,
fivb_vis:16138,2023-06-08,men,Volleyball Nations League,VNL_MEN,other,POL,IRN,111,99,3,2,team_a,Nippongaishi Hall,,True,fivb_vis,16138,,
fivb_vis:16139,2023-06-08,men,Volleyball Nations League,VNL_MEN,other,NLD,CUB,78,67,3,0,team_a,TD Place,,True,fivb_vis,16139,,
fivb_vis:16140,2023-06-08,men,Volleyball Nations League,VNL_MEN,other,ITA,USA,52,75,0,3,team_b,TD Place,,True,fivb_vis,16140,,
fivb_vis:16141,2023-06-08,men,Volleyball Nations League,VNL_MEN,other,ARG,BRA,105,107,2,3,team_b,TD Place,,True,fivb_vis,16141,,
fivb_vis:16142,2023-06-09,men,Volleyball Nations League,VNL_MEN,other,CHN,FRA,78,98,1,3,team_b,Nippongaishi Hall,,True,fivb_vis,16142,,
fivb_vis:16143,2023-06-09,men,Volleyball Nations League,VNL_MEN,other,POL,BGR,112,104,3,2,team_a,Nippongaishi Hall,,True,fivb_vis,16143,,
fivb_vis:16144,2023-06-09,men,Volleyball Nations League,VNL_MEN,other,JPN,SRB,97,89,3,1,team_a,Nippongaishi Hall,,True,fivb_vis,16144,,
fivb_vis:16145,2023-06-09,men,Volleyball Nations League,VNL_MEN,other,NLD,DEU,83,72,3,0,team_a,TD Place,,True,fivb_vis,16145,,
fivb_vis:16146,2023-06-09,men,Volleyball Nations League,VNL_MEN,other,ITA,CUB,95,82,3,1,team_a,TD Place,,True,fivb_vis,16146,,
fivb_vis:16147,2023-06-09,men,Volleyball Nations League,VNL_MEN,other,CAN,ARG,83,96,1,3,team_b,TD Place,,True,fivb_vis,16147,,
fivb_vis:16148,2023-06-10,men,Volleyball Nations League,VNL_MEN,other,FRA,SVN,88,96,1,3,team_b,Nippongaishi Hall,,True,fivb_vis,16148,,
fivb_vis:16149,2023-06-10,men,Volleyball Nations League,VNL_MEN,other,IRN,CHN,98,74,3,1,team_a,Nippongaishi Hall,,True,fivb_vis,16149,,
fivb_vis:16150,2023-06-10,men,Volleyball Nations League,VNL_MEN,other,JPN,BGR,76,67,3,0,team_a,Nippongaishi Hall,,True,fivb_vis,16150,,
fivb_vis:16151,2023-06-10,men,Volleyball Nations League,VNL_MEN,other,DEU,ITA,87,100,1,3,team_b,TD Place,,True,fivb_vis,16151,,
fivb_vis:16152,2023-06-10,men,Volleyball Nations League,VNL_MEN,other,BRA,CUB,110,119,2,3,team_b,TD Place,,True,fivb_vis,16152,,
fivb_vis:16153,2023-06-10,men,Volleyball Nations League,VNL_MEN,other,CAN,USA,62,75,0,3,team_b,TD Place,,True,fivb_vis,16153,,
fivb_vis:16154,2023-06-11,men,Volleyball Nations League,VNL_MEN,other,SVN,IRN,75,65,3,0,team_a,Nippongaishi Hall,,True,fivb_vis,16154,,
fivb_vis:16155,2023-06-11,men,Volleyball Nations League,VNL_MEN,other,SRB,POL,75,54,3,0,team_a,Nippongaishi Hall,,True,fivb_vis,16155,,
fivb_vis:16156,2023-06-11,men,Volleyball Nations League,VNL_MEN,other,JPN,FRA,100,90,3,1,team_a,Nippongaishi Hall,,True,fivb_vis,16156,,
fivb_vis:16157,2023-06-11,men,Volleyball Nations League,VNL_MEN,other,ARG,NLD,119,108,3,2,team_a,TD Place,,True,fivb_vis,16157,,
fivb_vis:16158,2023-06-11,men,Volleyball Nations League,VNL_MEN,other,USA,BRA,80,96,1,3,team_b,TD Place,,True,fivb_vis,16158,,
fivb_vis:16159,2023-06-11,men,Volleyball Nations League,VNL_MEN,other,CAN,DEU,84,95,1,3,team_b,TD Place,,True,fivb_vis,16159,,
fivb_vis:16160,2023-06-20,men,Volleyball Nations League,VNL_MEN,other,JPN,CAN,99,79,3,1,team_a,CO'Met Arena,,True,fivb_vis,16160,,
fivb_vis:16161,2023-06-20,men,Volleyball Nations League,VNL_MEN,other,IRN,DEU,76,63,3,0,team_a,RTM Stage,,True,fivb_vis,16161,,
fivb_vis:16162,2023-06-20,men,Volleyball Nations League,VNL_MEN,other,USA,SRB,97,84,3,1,team_a,RTM Stage,,True,fivb_vis,16162,,
fivb_vis:16163,2023-06-20,men,Volleyball Nations League,VNL_MEN,other,ARG,SVN,88,96,1,3,team_b,CO'Met Arena,,True,fivb_vis,16163,,
fivb_vis:16164,2023-06-20,men,Volleyball Nations League,VNL_MEN,other,NLD,CHN,75,62,3,0,team_a,RTM Stage,,True,fivb_vis,16164,,
fivb_vis:16165,2023-06-20,men,Volleyball Nations League,VNL_MEN,other,BRA,BGR,75,54,3,0,team_a,CO'Met Arena,,True,fivb_vis,16165,,
fivb_vis:16166,2023-06-21,men,Volleyball Nations League,VNL_MEN,other,JPN,CUB,75,58,3,0,team_a,CO'Met Arena,,True,fivb_vis,16166,,
fivb_vis:16167,2023-06-21,men,Volleyball Nations League,VNL_MEN,other,IRN,ITA,59,76,0,3,team_b,RTM Stage,,True,fivb_vis,16167,,
fivb_vis:16168,2023-06-21,men,Volleyball Nations League,VNL_MEN,other,USA,CHN,78,66,3,0,team_a,RTM Stage,,True,fivb_vis,16168,,
fivb_vis:16169,2023-06-21,men,Volleyball Nations League,VNL_MEN,other,SVN,CAN,75,59,3,0,team_a,CO'Met Arena,,True,fivb_vis,16169,,
fivb_vis:16170,2023-06-21,men,Volleyball Nations League,VNL_MEN,other,DEU,POL,95,104,2,3,team_b,RTM Stage,,True,fivb_vis,16170,,
fivb_vis:16171,2023-06-21,men,Volleyball Nations League,VNL_MEN,other,ARG,FRA,98,90,3,1,team_a,CO'Met Arena,,True,fivb_vis,16171,,
fivb_vis:16172,2023-06-22,men,Volleyball Nations League,VNL_MEN,other,JPN,BRA,108,110,3,2,team_a,CO'Met Arena,,True,fivb_vis,16172,,
fivb_vis:16173,2023-06-22,men,Volleyball Nations League,VNL_MEN,other,CHN,ITA,56,76,0,3,team_b,RTM Stage,,True,fivb_vis,16173,,
fivb_vis:16174,2023-06-22,men,Volleyball Nations League,VNL_MEN,other,SRB,DEU,95,92,3,1,team_a,RTM Stage,,True,fivb_vis,16174,,
fivb_vis:16175,2023-06-22,men,Volleyball Nations League,VNL_MEN,other,CAN,BGR,97,90,3,1,team_a,CO'Met Arena,,True,fivb_vis,16175,,
fivb_vis:16176,2023-06-22,men,Volleyball Nations League,VNL_MEN,other,NLD,POL,101,105,2,3,team_b,RTM Stage,,True,fivb_vis,16176,,
fivb_vis:16177,2023-06-22,men,Volleyball Nations League,VNL_MEN,other,SVN,CUB,97,75,3,1,team_a,CO'Met Arena,,True,fivb_vis,16177,,
fivb_vis:16178,2023-06-23,men,Volleyball Nations League,VNL_MEN,other,ARG,BGR,75,61,3,0,team_a,CO'Met Arena,,True,fivb_vis,16178,,
fivb_vis:16179,2023-06-23,men,Volleyball Nations League,VNL_MEN,other,IRN,USA,63,75,0,3,team_b,RTM Stage,,True,fivb_vis,16179,,
fivb_vis:16180,2023-06-23,men,Volleyball Nations League,VNL_MEN,other,SRB,ITA,52,75,0,3,team_b,RTM Stage,,True,fivb_vis,16180,,
fivb_vis:16181,2023-06-23,men,Volleyball Nations League,VNL_MEN,other,FRA,CUB,75,58,3,0,team_a,CO'Met Arena,,True,fivb_vis,16181,,
fivb_vis:16182,2023-06-24,men,Volleyball Nations League,VNL_MEN,other,JPN,ARG,118,110,3,2,team_a,CO'Met Arena,,True,fivb_vis,16182,,
fivb_vis:16183,2023-06-24,men,Volleyball Nations League,VNL_MEN,other,POL,USA,59,75,0,3,team_b,RTM Stage,,True,fivb_vis,16183,,
fivb_vis:16184,2023-06-24,men,Volleyball Nations League,VNL_MEN,other,BRA,SVN,99,91,3,1,team_a,CO'Met Arena,,True,fivb_vis,16184,,
fivb_vis:16185,2023-06-24,men,Volleyball Nations League,VNL_MEN,other,NLD,IRN,102,93,3,2,team_a,RTM Stage,,True,fivb_vis,16185,,
fivb_vis:16186,2023-06-24,men,Volleyball Nations League,VNL_MEN,other,CAN,FRA,59,75,0,3,team_b,CO'Met Arena,,True,fivb_vis,16186,,
fivb_vis:16187,2023-06-24,men,Volleyball Nations League,VNL_MEN,other,CHN,DEU,98,83,3,1,team_a,RTM Stage,,True,fivb_vis,16187,,
fivb_vis:16188,2023-06-25,men,Volleyball Nations League,VNL_MEN,other,ITA,POL,90,96,1,3,team_b,RTM Stage,,True,fivb_vis,16188,,
fivb_vis:16189,2023-06-25,men,Volleyball Nations League,VNL_MEN,other,BGR,CUB,105,107,2,3,team_b,CO'Met Arena,,True,fivb_vis,16189,,
fivb_vis:16190,2023-06-25,men,Volleyball Nations League,VNL_MEN,other,NLD,SRB,113,118,2,3,team_b,RTM Stage,,True,fivb_vis,16190,,
fivb_vis:16191,2023-06-25,men,Volleyball Nations League,VNL_MEN,other,BRA,FRA,95,92,3,1,team_a,CO'Met Arena,,True,fivb_vis,16191,,
fivb_vis:16192,2023-07-04,men,Volleyball Nations League,VNL_MEN,other,BRA,ITA,81,98,1,3,team_b,Mall of Asia Arena,,True,fivb_vis,16192,,
fivb_vis:16193,2023-07-04,men,Volleyball Nations League,VNL_MEN,other,JPN,CHN,110,109,3,2,team_a,Mall of Asia Arena,,True,fivb_vis,16193,,
fivb_vis:16194,2023-07-04,men,Volleyball Nations League,VNL_MEN,other,ARG,SRB,94,78,3,1,team_a,Anaheim Convention Centre Arena,,True,fivb_vis,16194,,
fivb_vis:16195,2023-07-04,men,Volleyball Nations League,VNL_MEN,other,IRN,FRA,59,75,0,3,team_b,Anaheim Convention Centre Arena,,True,fivb_vis,16195,,
fivb_vis:16196,2023-07-05,men,Volleyball Nations League,VNL_MEN,other,CAN,NLD,87,92,1,3,team_b,Mall of Asia Arena,,True,fivb_vis,16196,,
fivb_vis:16197,2023-07-05,men,Volleyball Nations League,VNL_MEN,other,POL,SVN,115,109,3,2,team_a,Mall of Asia Arena,,True,fivb_vis,16197,,
fivb_vis:16198,2023-07-05,men,Volleyball Nations League,VNL_MEN,other,DEU,BGR,75,62,3,0,team_a,Anaheim Convention Centre Arena,,True,fivb_vis,16198,,
fivb_vis:16199,2023-07-05,men,Volleyball Nations League,VNL_MEN,other,USA,CUB,77,57,3,0,team_a,Anaheim Convention Centre Arena,,True,fivb_vis,16199,,
fivb_vis:16200,2023-07-06,men,Volleyball Nations League,VNL_MEN,other,BRA,NLD,75,56,3,0,team_a,Mall of Asia Arena,,True,fivb_vis,16200,,
fivb_vis:16201,2023-07-06,men,Volleyball Nations League,VNL_MEN,other,CAN,ITA,93,111,2,3,team_b,Mall of Asia Arena,,True,fivb_vis,16201,,
fivb_vis:16202,2023-07-06,men,Volleyball Nations League,VNL_MEN,other,CHN,SVN,90,99,1,3,team_b,Mall of Asia Arena,,True,fivb_vis,16202,,
fivb_vis:16203,2023-07-06,men,Volleyball Nations League,VNL_MEN,other,ARG,DEU,75,58,3,0,team_a,Anaheim Convention Centre Arena,,True,fivb_vis,16203,,
fivb_vis:16204,2023-07-06,men,Volleyball Nations League,VNL_MEN,other,SRB,CUB,106,105,3,2,team_a,Anaheim Convention Centre Arena,,True,fivb_vis,16204,,
fivb_vis:16205,2023-07-06,men,Volleyball Nations League,VNL_MEN,other,BGR,IRN,108,104,3,2,team_a,Anaheim Convention Centre Arena,,True,fivb_vis,16205,,
fivb_vis:16206,2023-07-07,men,Volleyball Nations League,VNL_MEN,other,POL,BRA,97,90,3,1,team_a,Mall of Asia Arena,,True,fivb_vis,16206,,
fivb_vis:16207,2023-07-07,men,Volleyball Nations League,VNL_MEN,other,SVN,ITA,52,75,0,3,team_b,Mall of Asia Arena,,True,fivb_vis,16207,,
fivb_vis:16208,2023-07-07,men,Volleyball Nations League,VNL_MEN,other,JPN,NLD,99,85,3,1,team_a,Mall of Asia Arena,,True,fivb_vis,16208,,
fivb_vis:16209,2023-07-07,men,Volleyball Nations League,VNL_MEN,other,SRB,FRA,94,98,1,3,team_b,Anaheim Convention Centre Arena,,True,fivb_vis,16209,,
fivb_vis:16210,2023-07-07,men,Volleyball Nations League,VNL_MEN,other,CUB,DEU,68,75,0,3,team_b,Anaheim Convention Centre Arena,,True,fivb_vis,16210,,
fivb_vis:16211,2023-07-07,men,Volleyball Nations League,VNL_MEN,other,USA,ARG,121,129,2,3,team_b,Anaheim Convention Centre Arena,,True,fivb_vis,16211,,
fivb_vis:16212,2023-07-08,men,Volleyball Nations League,VNL_MEN,other,BRA,CHN,75,53,3,0,team_a,Mall of Asia Arena,,True,fivb_vis,16212,,
fivb_vis:16213,2023-07-08,men,Volleyball Nations League,VNL_MEN,other,POL,CAN,77,69,3,0,team_a,Mall of Asia Arena,,True,fivb_vis,16213,,
fivb_vis:16214,2023-07-08,men,Volleyball Nations League,VNL_MEN,other,JPN,ITA,98,105,1,3,team_b,Mall of Asia Arena,,True,fivb_vis,16214,,
fivb_vis:16215,2023-07-08,men,Volleyball Nations League,VNL_MEN,other,BGR,SRB,63,75,0,3,team_b,Anaheim Convention Centre Arena,,True,fivb_vis,16215,,
