match_id,set_number,team_a_points,team_b_points
fivb_vis:13485,3,24,26
fivb_vis:13485,4,25,17
fivb_vis:13485,5,15,6
fivb_vis:13486,1,23,25
fivb_vis:13486,2,23,25
fivb_vis:13486,3,17,25
fivb_vis:13487,1,22,25
fivb_vis:13487,2,25,21
fivb_vis:13487,3,20,25
fivb_vis:13487,4,18,25
fivb_vis:13488,1,29,27
fivb_vis:13488,2,25,15
fivb_vis:13488,3,25,17
fivb_vis:13489,1,24,26
fivb_vis:13489,2,25,19
fivb_vis:13489,3,25,16
fivb_vis:13489,4,25,19
fivb_vis:13490,1,25,14
fivb_vis:13490,2,25,10
fivb_vis:13490,3,25,14
fivb_vis:13491,1,25,18
fivb_vis:13491,2,25,19
fivb_vis:13491,3,21,25
fivb_vis:13491,4,25,22
fivb_vis:13492,1,25,21
fivb_vis:13492,2,21,25
fivb_vis:13492,3,26,24
fivb_vis:13492,4,25,18
fivb_vis:13493,1,25,21
fivb_vis:13493,2,25,17
fivb_vis:13493,3,22,25
fivb_vis:13493,4,19,25
fivb_vis:13493,5,15,12
fivb_vis:13494,1,25,20
fivb_vis:13494,2,25,15
fivb_vis:13494,3,25,20
fivb_vis:13495,1,16,25
fivb_vis:13495,2,19,25
fivb_vis:13495,3,18,25
fivb_vis:13496,1,25,17
fivb_vis:13496,2,21,25
fivb_vis:13496,3,26,24
fivb_vis:13496,4,22,25
fivb_vis:13496,5,18,16
fivb_vis:13497,1,23,25
fivb_vis:13497,2,21,25
fivb_vis:13497,3,23,25
fivb_vis:13498,1,25,17
fivb_vis:13498,2,25,22
fivb_vis:13498,3,25,23
fivb_vis:13499,1,24,26
fivb_vis:13499,2,25,21
fivb_vis:13499,3,23,25
fivb_vis:13499,4,25,22
fivb_vis:13499,5,15,12
fivb_vis:13500,1,18,25
fivb_vis:13500,2,26,24
fivb_vis:13500,3,25,19
fivb_vis:13500,4,25,23
fivb_vis:13501,1,16,25
fivb_vis:13501,2,25,23
fivb_vis:13501,3,22,25
fivb_vis:13501,4,21,25
fivb_vis:13502,1,25,20
fivb_vis:13502,2,27,25
fivb_vis:13502,3,21,25
fivb_vis:13502,4,22,25
fivb_vis:13502,5,15,12
fivb_vis:13503,1,23,25
fivb_vis:13503,2,25,18
fivb_vis:13503,3,25,20
fivb_vis:13503,4,21,25
fivb_vis:13503,5,15,12
fivb_vis:13504,1,25,21
fivb_vis:13504,2,25,22
fivb_vis:13504,3,25,21
fivb_vis:13505,1,25,18
fivb_vis:13505,2,25,18
fivb_vis:13505,3,22,25
fivb_vis:13505,4,25,18
fivb_vis:13506,1,25,22
fivb_vis:13506,2,21,25
fivb_vis:13506,3,18,25
fivb_vis:13506,4,20,25
fivb_vis:13873,1,25,19
fivb_vis:13873,2,21,25
fivb_vis:13873,3,25,23
fivb_vis:13873,4,25,15
fivb_vis:13874,1,25,11
fivb_vis:13874,2,25,17
fivb_vis:13874,3,25,11
fivb_vis:13875,1,25,17
fivb_vis:13875,2,29,31
fivb_vis:13875,3,25,22
fivb_vis:13875,4,19,25
fivb_vis:13875,5,13,15
fivb_vis:13876,1,25,15
fivb_vis:13876,2,27,25
fivb_vis:13876,3,25,15
fivb_vis:13877,1,25,10
fivb_vis:13877,2,25,12
fivb_vis:13877,3,25,16
fivb_vis:13878,1,25,19
fivb_vis:13878,2,25,12
fivb_vis:13878,3,25,15
fivb_vis:13879,1,25,16
fivb_vis:13879,2,25,13
fivb_vis:13879,3,25,22
fivb_vis:13880,1,25,20
fivb_vis:13880,2,25,16
fivb_vis:13880,3,22,25
fivb_vis:13880,4,25,18
fivb_vis:13881,1,25,15
fivb_vis:13881,2,25,14
fivb_vis:13881,3,25,11
fivb_vis:13882,1,25,23
fivb_vis:13882,2,25,22
fivb_vis:13882,3,25,20
fivb_vis:13883,1,25,20
fivb_vis:13883,2,25,22
fivb_vis:13883,3,25,17
fivb_vis:13884,1,25,11
fivb_vis:13884,2,25,20
fivb_vis:13884,3,25,13
fivb_vis:13885,1,25,22
fivb_vis:13885,2,21,25
fivb_vis:13885,3,25,23
fivb_vis:13885,4,25,21
fivb_vis:13886,1,25,23
fivb_vis:13886,2,25,16
fivb_vis:13886,3,25,20
fivb_vis:13887,1,25,15
fivb_vis:13887,2,25,20
fivb_vis:13887,3,25,12
fivb_vis:13888,1,25,15
fivb_vis:13888,2,25,18
fivb_vis:13888,3,25,21
fivb_vis:13889,1,25,21
fivb_vis:13889,2,22,25
fivb_vis:13889,3,25,27
fivb_vis:13889,4,25,21
fivb_vis:13889,5,15,9
fivb_vis:13890,1,28,26
fivb_vis:13890,2,25,21
fivb_vis:13890,3,26,24
fivb_vis:13891,1,25,19
fivb_vis:13891,2,25,13
fivb_vis:13891,3,25,21
fivb_vis:13892,1,25,19
fivb_vis:13892,2,26,24
fivb_vis:13892,3,25,15
fivb_vis:13893,1,25,16
fivb_vis:13893,2,25,21
fivb_vis:13893,3,25,16
fivb_vis:13894,1,25,14
fivb_vis:13894,2,25,13
fivb_vis:13894,3,25,13
fivb_vis:13895,1,25,20
fivb_vis:13895,2,25,15
fivb_vis:13895,3,25,21
fivb_vis:13896,1,21,25
fivb_vis:13896,2,30,28
fivb_vis:13896,3,29,27
fivb_vis:13896,4,25,9
fivb_vis:13897,1,20,25
fivb_vis:13897,2,25,27
fivb_vis:13897,3,19,25
fivb_vis:13898,1,25,17
fivb_vis:13898,2,25,17
fivb_vis:13898,3,25,17
fivb_vis:13899,1,25,18
fivb_vis:13899,2,25,13
fivb_vis:13899,3,25,21
fivb_vis:13900,1,28,26
fivb_vis:13900,2,25,17
fivb_vis:13900,3,29,27
fivb_vis:13901,1,25,14
fivb_vis:13901,2,25,12
fivb_vis:13901,3,25,20
fivb_vis:13902,1,21,25
fivb_vis:13902,2,25,21
fivb_vis:13902,3,25,18
fivb_vis:13902,4,16,25
fivb_vis:13902,5,15,13
fivb_vis:13903,1,25,20
fivb_vis:13903,2,20,25
fivb_vis:13903,3,25,22
fivb_vis:13903,4,25,22
fivb_vis:13904,1,23,25
fivb_vis:13904,2,25,20
fivb_vis:13904,3,25,16
fivb_vis:13904,4,25,15
fivb_vis:13905,1,25,17
fivb_vis:13905,2,25,18
fivb_vis:13905,3,25,16
fivb_vis:13906,1,25,14
fivb_vis:13906,2,25,16
fivb_vis:13906,3,25,11
fivb_vis:13907,1,13,25
fivb_vis:13907,2,15,25
fivb_vis:13907,3,14,25
fivb_vis:13908,1,25,23
fivb_vis:13908,2,25,22
fivb_vis:13908,3,25,23
fivb_vis:13909,1,25,14
fivb_vis:13909,2,25,12
fivb_vis:13909,3,25,12
fivb_vis:13910,1,25,15
fivb_vis:13910,2,25,23
fivb_vis:13910,3,25,17
fivb_vis:13911,1,25,14
fivb_vis:13911,2,23,25
fivb_vis:13911,3,25,11
fivb_vis:13911,4,25,15
fivb_vis:13912,1,25,23
fivb_vis:13912,2,25,16
fivb_vis:13912,3,25,11
fivb_vis:13913,1,25,18
fivb_vis:13913,2,22,25
fivb_vis:13913,3,21,25
fivb_vis:13913,4,21,25
fivb_vis:13914,1,25,13
fivb_vis:13914,2,25,17
fivb_vis:13914,3,25,10
fivb_vis:13915,1,25,19
fivb_vis:13915,2,25,22
fivb_vis:13915,3,27,25
fivb_vis:13916,1,22,25
fivb_vis:13916,2,19,25
fivb_vis:13916,3,25,17
fivb_vis:13916,4,20,25
fivb_vis:13917,1,21,25
fivb_vis:13917,2,27,25
fivb_vis:13917,3,20,25
fivb_vis:13917,4,15,25
fivb_vis:13918,1,25,19
fivb_vis:13918,2,17,25
fivb_vis:13918,3,29,27
fivb_vis:13918,4,20,25
fivb_vis:13918,5,8,15
fivb_vis:13919,1,25,17
fivb_vis:13919,2,25,13
fivb_vis:13919,3,26,24
fivb_vis:13920,1,16,25
fivb_vis:13920,2,23,25
fivb_vis:13920,3,26,24
fivb_vis:13920,4,25,27
fivb_vis:13921,1,25,18
fivb_vis:13921,2,25,22
fivb_vis:13921,3,25,18
fivb_vis:13922,1,29,31
fivb_vis:13922,2,25,16
fivb_vis:13922,3,25,21
fivb_vis:13922,4,22,25
fivb_vis:13922,5,11,15
fivb_vis:13923,1,23,25
fivb_vis:13923,2,25,17
fivb_vis:13923,3,25,22
fivb_vis:13923,4,25,22
fivb_vis:13924,1,25,15
fivb_vis:13924,2,19,25
fivb_vis:13924,3,25,18
fivb_vis:13924,4,25,20
fivb_vis:13925,1,25,12
fivb_vis:13925,2,26,24
fivb_vis:13925,3,23,25
fivb_vis:13925,4,18,25
fivb_vis:13925,5,9,15
fivb_vis:13926,1,25,21
fivb_vis:13926,2,27,29
fivb_vis:13926,3,27,25
fivb_vis:13926,4,25,23
fivb_vis:13927,1,22,25
fivb_vis:13927,2,13,25
fivb_vis:13927,3,25,19
fivb_vis:13927,4,18,25
fivb_vis:13928,1,20,25
fivb_vis:13928,2,23,25
fivb_vis:13928,3,13,25
fivb_vis:13929,1,25,22
fivb_vis:13929,2,23,25
fivb_vis:13929,3,22,25
fivb_vis:13929,4,25,18
fivb_vis:13929,5,11,15
fivb_vis:13930,1,25,8
fivb_vis:13930,2,25,19
fivb_vis:13930,3,25,14
fivb_vis:13931,1,25,17
fivb_vis:13931,2,25,19
fivb_vis:13931,3,25,17
fivb_vis:13932,1,13,25
fivb_vis:13932,2,25,22
fivb_vis:13932,3,16,25
fivb_vis:13932,4,21,25
fivb_vis:13933,1,21,25
fivb_vis:13933,2,25,20
fivb_vis:13933,3,25,16
fivb_vis:13933,4,25,22
fivb_vis:13934,1,19,25
fivb_vis:13934,2,21,25
fivb_vis:13934,3,25,23
fivb_vis:13934,4,22,25
fivb_vis:13935,1,20,25
fivb_vis:13935,2,25,22
fivb_vis:13935,3,25,22
fivb_vis:13935,4,21,25
fivb_vis:13935,5,15,17
fivb_vis:13936,1,21,25
fivb_vis:13936,2,25,19
fivb_vis:13936,3,25,20
fivb_vis:13936,4,25,14
fivb_vis:13937,1,25,21
fivb_vis:13937,2,25,18
fivb_vis:13937,3,25,21
fivb_vis:13938,1,22,25
fivb_vis:13938,2,25,18
fivb_vis:13938,3,25,12
fivb_vis:13938,4,25,13
fivb_vis:13939,1,26,24
fivb_vis:13939,2,25,22
fivb_vis:13939,3,25,18
fivb_vis:13940,1,20,25
fivb_vis:13940,2,25,20
fivb_vis:13940,3,25,14
fivb_vis:13940,4,25,15
fivb_vis:13941,1,19,25
fivb_vis:13941,2,22,25
fivb_vis:13941,3,25,18
fivb_vis:13941,4,23,25
fivb_vis:13942,1,25,15
fivb_vis:13942,2,25,19
fivb_vis:13942,3,25,21
fivb_vis:13943,1,25,22
fivb_vis:13943,2,26,24
fivb_vis:13943,3,28,26
fivb_vis:13944,1,26,24
fivb_vis:13944,2,25,20
fivb_vis:13944,3,25,17
fivb_vis:13945,1,25,16
fivb_vis:13945,2,25,23
fivb_vis:13945,3,25,23
fivb_vis:13946,1,23,25
fivb_vis:13946,2,20,25
fivb_vis:13946,3,18,25
fivb_vis:13947,1,25,11
fivb_vis:13947,2,25,13
fivb_vis:13947,3,25,15
fivb_vis:13948,1,22,25
fivb_vis:13948,2,25,21
fivb_vis:13948,3,25,15
fivb_vis:13948,4,18,25
fivb_vis:13948,5,15,12
fivb_vis:13949,1,25,16
fivb_vis:13949,2,25,19
fivb_vis:13949,3,25,21
fivb_vis:13950,1,25,23
fivb_vis:13950,2,25,17
fivb_vis:13950,3,25,15
fivb_vis:13951,1,25,22
fivb_vis:13951,2,21,25
fivb_vis:13951,3,25,20
fivb_vis:13951,4,25,22
fivb_vis:13952,1,19,25
fivb_vis:13952,2,25,18
fivb_vis:13952,3,25,22
fivb_vis:13952,4,25,18
fivb_vis:13953,1,25,19
fivb_vis:13953,2,25,18
fivb_vis:13953,3,25,17
fivb_vis:13954,1,25,18
fivb_vis:13954,2,19,25
fivb_vis:13954,3,16,25
fivb_vis:13954,4,25,23
fivb_vis:13954,5,15,5
fivb_vis:13955,1,25,19
fivb_vis:13955,2,25,19
fivb_vis:13955,3,25,20
fivb_vis:13956,1,23,25
fivb_vis:13956,2,21,25
fivb_vis:13956,3,25,19
fivb_vis:13956,4,27,25
fivb_vis:13956,5,15,13
fivb_vis:13957,1,26,24
fivb_vis:13957,2,25,16
fivb_vis:13957,3,25,20
fivb_vis:13958,1,25,20
fivb_vis:13958,2,25,21
fivb_vis:13958,3,25,23
fivb_vis:13959,1,25,18
fivb_vis:13959,2,23,25
fivb_vis:13959,3,17,25
fivb_vis:13959,4,27,25
fivb_vis:13959,5,7,15
fivb_vis:13960,1,26,28
fivb_vis:13960,2,25,17
fivb_vis:13960,3,25,11
fivb_vis:13960,4,25,16
fivb_vis:13961,1,26,24
fivb_vis:13961,2,20,25
fivb_vis:13961,3,25,18
fivb_vis:13961,4,26,28
fivb_vis:13961,5,15,10
fivb_vis:13962,1,25,18
fivb_vis:13962,2,25,18
fivb_vis:13962,3,27,25
fivb_vis:13963,1,25,23
fivb_vis:13963,2,25,23
fivb_vis:13963,3,25,21
fivb_vis:13964,1,20,25
fivb_vis:13964,2,25,15
fivb_vis:13964,3,25,20
fivb_vis:13964,4,25,23
fivb_vis:13965,1,25,16
fivb_vis:13965,2,25,22
fivb_vis:13965,3,13,25
fivb_vis:13965,4,25,17
fivb_vis:13966,1,25,22
fivb_vis:13966,2,25,15
fivb_vis:13966,3,25,20
fivb_vis:13967,1,18,25
fivb_vis:13967,2,18,25
fivb_vis:13967,3,25,22
fivb_vis:13967,4,27,25
fivb_vis:13967,5,15,13
fivb_vis:13968,1,21,25
fivb_vis:13968,2,25,21
fivb_vis:13968,3,25,19
fivb_vis:13968,4,24,26
fivb_vis:13968,5,16,14
fivb_vis:13969,1,23,25
fivb_vis:13969,2,25,22
fivb_vis:13969,3,24,26
fivb_vis:13969,4,19,25
fivb_vis:13970,1,25,21
fivb_vis:13970,2,25,20
fivb_vis:13970,3,17,25
fivb_vis:13970,4,25,23
fivb_vis:13971,1,25,20
fivb_vis:13971,2,25,15
fivb_vis:13971,3,27,25
fivb_vis:13972,1,24,26
fivb_vis:13972,2,22,25
fivb_vis:13972,3,17,25
fivb_vis:11830,1,25,21
fivb_vis:11830,2,25,19
fivb_vis:11830,3,25,18
fivb_vis:11831,1,25,21
fivb_vis:11831,2,18,25
fivb_vis:11831,3,25,23
fivb_vis:11831,4,22,25
fivb_vis:11831,5,16,14
fivb_vis:11832,1,21,25
fivb_vis:11832,2,22,25
fivb_vis:11832,3,19,25
fivb_vis:11833,1,25,15
fivb_vis:11833,2,25,17
fivb_vis:11833,3,25,16
fivb_vis:11834,1,23,25
fivb_vis:11834,2,25,19
fivb_vis:11834,3,25,19
fivb_vis:11834,4,25,18
fivb_vis:11835,1,20,25
fivb_vis:11835,2,21,25
fivb_vis:11835,3,12,25
fivb_vis:11836,1,22,25
fivb_vis:11836,2,25,22
fivb_vis:11836,3,25,20
fivb_vis:11836,4,22,25
fivb_vis:11836,5,15,17
fivb_vis:11837,1,23,25
fivb_vis:11837,2,25,11
fivb_vis:11837,3,25,9
fivb_vis:11837,4,25,14
fivb_vis:11838,1,25,18
fivb_vis:11838,2,18,25
fivb_vis:11838,3,30,28
fivb_vis:11838,4,23,25
fivb_vis:11838,5,12,15
fivb_vis:11839,1,25,15
fivb_vis:11839,2,13,25
fivb_vis:11839,3,18,25
fivb_vis:11839,4,17,25
fivb_vis:11840,1,13,25
fivb_vis:11840,2,19,25
fivb_vis:11840,3,17,25
fivb_vis:11841,1,25,23
fivb_vis:11841,2,25,21
fivb_vis:11841,3,19,25
fivb_vis:11841,4,19,25
fivb_vis:11841,5,8,15
fivb_vis:11842,1,20,25
fivb_vis:11842,2,25,17
fivb_vis:11842,3,25,16
fivb_vis:11842,4,25,21
fivb_vis:11843,1,25,20
fivb_vis:11843,2,25,13
fivb_vis:11843,3,25,17
fivb_vis:11844,1,25,13
fivb_vis:11844,2,25,23
fivb_vis:11844,3,25,16
fivb_vis:11845,1,26,24
fivb_vis:11845,2,25,15
fivb_vis:11845,3,25,10
fivb_vis:11846,1,25,20
fivb_vis:11846,2,25,19
fivb_vis:11846,3,25,13
fivb_vis:11847,1,14,25
fivb_vis:11847,2,22,25
fivb_vis:11847,3,25,23
fivb_vis:11847,4,20,25
fivb_vis:11848,1,18,25
fivb_vis:11848,2,18,25
fivb_vis:11848,3,25,27
fivb_vis:11849,1,17,25
fivb_vis:11849,2,24,26
fivb_vis:11849,3,30,28
fivb_vis:11849,4,16,25
fivb_vis:11850,1,25,15
fivb_vis:11850,2,25,15
fivb_vis:11850,3,25,23
fivb_vis:11851,1,23,25
fivb_vis:11851,2,27,25
fivb_vis:11851,3,23,25
fivb_vis:11851,4,20,25
fivb_vis:11852,1,17,25
fivb_vis:11852,2,19,25
fivb_vis:11852,3,25,23
fivb_vis:11852,4,22,25
fivb_vis:11853,1,25,18
fivb_vis:11853,2,23,25
fivb_vis:11853,3,26,24
fivb_vis:11853,4,25,20
fivb_vis:11854,1,20,25
fivb_vis:11854,2,9,25
fivb_vis:11854,3,18,25
fivb_vis:11855,1,31,33
fivb_vis:11855,2,19,25
fivb_vis:11855,3,25,20
fivb_vis:11855,4,25,16
fivb_vis:11855,5,15,11
fivb_vis:11856,1,20,25
fivb_vis:11856,2,19,25
fivb_vis:11856,3,27,25
fivb_vis:11856,4,25,21
fivb_vis:11856,5,15,9
fivb_vis:11857,1,25,15
fivb_vis:11857,2,25,19
fivb_vis:11857,3,25,21
fivb_vis:11858,1,23,25
fivb_vis:11858,2,25,19
fivb_vis:11858,3,25,22
fivb_vis:11858,4,23,25
fivb_vis:11858,5,12,15
fivb_vis:11859,1,15,25
fivb_vis:11859,2,20,25
fivb_vis:11859,3,22,25
fivb_vis:11860,1,20,25
fivb_vis:11860,2,16,25
fivb_vis:11860,3,12,25
fivb_vis:11861,1,26,24
fivb_vis:11861,2,25,23
fivb_vis:11861,3,27,25
fivb_vis:11862,1,25,20
fivb_vis:11862,2,25,20
fivb_vis:11862,3,25,22
fivb_vis:11863,1,25,23
fivb_vis:11863,2,28,26
fivb_vis:11863,3,25,18
fivb_vis:11864,1,25,15
fivb_vis:11864,2,17,25
fivb_vis:11864,3,25,19
fivb_vis:11864,4,22,25
fivb_vis:11864,5,15,12
fivb_vis:11865,1,25,19
fivb_vis:11865,2,25,23
fivb_vis:11865,3,25,23
fivb_vis:11866,1,22,25
fivb_vis:11866,2,25,21
fivb_vis:11866,3,17,25
fivb_vis:11866,4,25,15
fivb_vis:11866,5,12,15
fivb_vis:11867,1,25,22
fivb_vis:11867,2,25,15
fivb_vis:11867,3,25,18
fivb_vis:11868,1,25,27
fivb_vis:11868,2,19,25
fivb_vis:11868,3,25,16
fivb_vis:11868,4,25,21
fivb_vis:11868,5,13,15
fivb_vis:11869,1,25,20
fivb_vis:11869,2,25,11
fivb_vis:11869,3,25,18
fivb_vis:11870,1,23,25
fivb_vis:11870,2,25,23
fivb_vis:11870,3,25,16
fivb_vis:11870,4,19,25
fivb_vis:11870,5,15,12
fivb_vis:11871,1,17,25
fivb_vis:11871,2,14,25
fivb_vis:11871,3,16,25
fivb_vis:11872,1,28,30
fivb_vis:11872,2,25,27
fivb_vis:11872,3,14,25
fivb_vis:11873,1,25,20
fivb_vis:11873,2,25,21
fivb_vis:11873,3,25,21
fivb_vis:11874,1,15,25
fivb_vis:11874,2,23,25
fivb_vis:11874,3,21,25
fivb_vis:11875,1,25,22
fivb_vis:11875,2,22,25
fivb_vis:11875,3,26,28
fivb_vis:11875,4,21,25
fivb_vis:11876,1,25,22
fivb_vis:11876,2,25,16
fivb_vis:11876,3,18,25
fivb_vis:11876,4,25,21
fivb_vis:11877,1,19,25
fivb_vis:11877,2,25,15
fivb_vis:11877,3,25,19
fivb_vis:11877,4,25,19
fivb_vis:11878,1,25,17
fivb_vis:11878,2,25,27
fivb_vis:11878,3,25,23
fivb_vis:11878,4,21,25
fivb_vis:11878,5,8,15
fivb_vis:11879,1,22,25
fivb_vis:11879,2,20,25
fivb_vis:11879,3,23,25
fivb_vis:11880,1,23,25
fivb_vis:11880,2,25,12
fivb_vis:11880,3,25,20
fivb_vis:11880,4,25,9
fivb_vis:11881,1,18,25
fivb_vis:11881,2,25,21
fivb_vis:11881,3,20,25
fivb_vis:11881,4,25,22
fivb_vis:11881,5,8,15
fivb_vis:11882,1,25,12
fivb_vis:11882,2,25,14
fivb_vis:11882,3,25,13
fivb_vis:11883,1,25,22
fivb_vis:11883,2,25,21
fivb_vis:11883,3,21,25
fivb_vis:11883,4,17,25
fivb_vis:11883,5,7,15
fivb_vis:11884,1,27,25
fivb_vis:11884,2,23,25
fivb_vis:11884,3,25,22
fivb_vis:11884,4,25,20
fivb_vis:11885,1,23,25
fivb_vis:11885,2,13,25
fivb_vis:11885,3,13,25
fivb_vis:11886,1,25,14
fivb_vis:11886,2,18,25
fivb_vis:11886,3,25,14
fivb_vis:11886,4,25,20
fivb_vis:11887,1,22,25
fivb_vis:11887,2,21,25
fivb_vis:11887,3,25,23
fivb_vis:11887,4,17,25
fivb_vis:11888,1,16,25
fivb_vis:11888,2,15,25
fivb_vis:11888,3,15,25
fivb_vis:11889,1,22,25
fivb_vis:11889,2,18,25
fivb_vis:11889,3,25,19
fivb_vis:11889,4,22,25
fivb_vis:11890,1,16,25
fivb_vis:11890,2,12,25
fivb_vis:11890,3,15,25
fivb_vis:11891,1,25,21
fivb_vis:11891,2,23,25
fivb_vis:11891,3,25,22
fivb_vis:11891,4,21,25
fivb_vis:11891,5,9,15
fivb_vis:11892,1,21,25
fivb_vis:11892,2,19,25
fivb_vis:11892,3,11,25
fivb_vis:11893,1,18,25
fivb_vis:11893,2,16,25
fivb_vis:11893,3,17,25
fivb_vis:11894,1,16,25
fivb_vis:11894,2,17,25
fivb_vis:11894,3,23,25
fivb_vis:11895,1,25,22
fivb_vis:11895,2,22,25
fivb_vis:11895,3,25,18
fivb_vis:11895,4,18,25
fivb_vis:11895,5,15,7
fivb_vis:11896,1,19,25
fivb_vis:11896,2,12,25
fivb_vis:11896,3,21,25
fivb_vis:11897,1,22,25
fivb_vis:11897,2,22,25
fivb_vis:11897,3,25,22
fivb_vis:11897,4,25,23
fivb_vis:11897,5,16,14
fivb_vis:11898,1,18,25
fivb_vis:11898,2,25,22
fivb_vis:11898,3,25,20
fivb_vis:11898,4,14,25
fivb_vis:11898,5,15,12
fivb_vis:11899,1,25,12
fivb_vis:11899,2,25,21
fivb_vis:11899,3,25,22
fivb_vis:11900,1,23,25
fivb_vis:11900,2,26,24
fivb_vis:11900,3,25,21
fivb_vis:11900,4,23,25
fivb_vis:11900,5,15,10
fivb_vis:11901,1,18,25
fivb_vis:11901,2,21,25
fivb_vis:11901,3,25,20
fivb_vis:11901,4,16,25
fivb_vis:11902,1,25,23
fivb_vis:11902,2,25,17
fivb_vis:11902,3,25,17
fivb_vis:11903,1,24,26
fivb_vis:11903,2,25,21
fivb_vis:11903,3,25,21
fivb_vis:11903,4,25,16
fivb_vis:11904,1,25,17
fivb_vis:11904,2,25,20
fivb_vis:11904,3,17,25
fivb_vis:11904,4,25,19
fivb_vis:11905,1,25,9
fivb_vis:11905,2,26,24
fivb_vis:11905,3,25,20
fivb_vis:11906,1,25,12
fivb_vis:11906,2,25,18
fivb_vis:11906,3,33,31
fivb_vis:11907,1,25,21
fivb_vis:11907,2,22,25
fivb_vis:11907,3,25,21
fivb_vis:11907,4,25,18
fivb_vis:11908,1,25,21
fivb_vis:11908,2,25,19
fivb_vis:11908,3,22,25
fivb_vis:11908,4,26,24
fivb_vis:11909,1,22,25
fivb_vis:11909,2,20,25
fivb_vis:11909,3,23,25
fivb_vis:11910,1,25,20
fivb_vis:11910,2,25,17
fivb_vis:11910,3,25,19
fivb_vis:11911,1,25,23
fivb_vis:11911,2,26,24
fivb_vis:11911,3,25,20
fivb_vis:11912,1,21,25
fivb_vis:11912,2,28,26
fivb_vis:11912,3,25,20
fivb_vis:11912,4,21,25
fivb_vis:11912,5,10,15
fivb_vis:11913,1,14,25
fivb_vis:11913,2,20,25
fivb_vis:11913,3,25,19
fivb_vis:11913,4,22,25
fivb_vis:11914,1,25,15
fivb_vis:11914,2,25,12
fivb_vis:11914,3,25,14
fivb_vis:11915,1,25,13
fivb_vis:11915,2,23,25
fivb_vis:11915,3,25,13
fivb_vis:11915,4,25,23
fivb_vis:11916,1,23,25
fivb_vis:11916,2,15,25
fivb_vis:11916,3,20,25
fivb_vis:11917,1,25,22
fivb_vis:11917,2,17,25
fivb_vis:11917,3,21,25
fivb_vis:11917,4,22,25
fivb_vis:11918,1,25,23
fivb_vis:11918,2,22,25
fivb_vis:11918,3,21,25
fivb_vis:11918,4,21,25
fivb_vis:11919,1,25,8
fivb_vis:11919,2,25,17
fivb_vis:11919,3,25,23
fivb_vis:11920,1,23,25
fivb_vis:11920,2,25,23
fivb_vis:11920,3,28,30
fivb_vis:11920,4,22,25
fivb_vis:11921,1,25,23
fivb_vis:11921,2,25,20
fivb_vis:11921,3,25,23
fivb_vis:11922,1,25,19
fivb_vis:11922,2,25,11
fivb_vis:11922,3,25,19
fivb_vis:11923,1,15,25
fivb_vis:11923,2,25,18
fivb_vis:11923,3,27,29
fivb_vis:11923,4,25,20
fivb_vis:11923,5,21,19
fivb_vis:11924,1,25,11
fivb_vis:11924,2,25,14
fivb_vis:11924,3,25,10
fivb_vis:11925,1,25,21
fivb_vis:11925,2,23,25
fivb_vis:11925,3,25,15
fivb_vis:11925,4,25,14
fivb_vis:11926,1,25,23
fivb_vis:11926,2,25,16
fivb_vis:11926,3,25,21
fivb_vis:11927,1,18,25
fivb_vis:11927,2,24,26
fivb_vis:11927,3,25,22
fivb_vis:11927,4,25,15
fivb_vis:11927,5,15,11
fivb_vis:11928,1,23,25
fivb_vis:11928,2,24,26
fivb_vis:11928,3,25,23
fivb_vis:11928,4,15,25
fivb_vis:11929,1,18,25
fivb_vis:11929,2,23,25
fivb_vis:11929,3,18,25
fivb_vis:11930,1,25,18
fivb_vis:11930,2,25,23
fivb_vis:11930,3,25,16
fivb_vis:11931,1,27,29
fivb_vis:11931,2,27,29
fivb_vis:11931,3,14,25
fivb_vis:11932,1,18,25
fivb_vis:11932,2,20,25
fivb_vis:11932,3,20,25
fivb_vis:11933,1,27,25
fivb_vis:11933,2,25,20
fivb_vis:11933,3,25,20
fivb_vis:11934,1,25,14
fivb_vis:11934,2,25,20
fivb_vis:11934,3,25,18
fivb_vis:11935,1,25,21
fivb_vis:11935,2,25,27
fivb_vis:11935,3,25,23
fivb_vis:11935,4,25,15
fivb_vis:11936,1,25,23
fivb_vis:11936,2,19,25
fivb_vis:11936,3,26,24
fivb_vis:11936,4,25,15
fivb_vis:11937,1,25,16
fivb_vis:11937,2,25,17
fivb_vis:11937,3,25,17
fivb_vis:11938,1,26,24
fivb_vis:11938,2,25,22
fivb_vis:11938,3,25,16
fivb_vis:11939,1,23,25
fivb_vis:11939,2,25,20
fivb_vis:11939,3,17,25
fivb_vis:11939,4,18,25
fivb_vis:11940,1,25,19
fivb_vis:11940,2,25,19
fivb_vis:11940,3,25,20
fivb_vis:11941,1,25,17
fivb_vis:11941,2,20,25
fivb_vis:11941,3,22,25
fivb_vis:11941,4,25,17
fivb_vis:11941,5,15,10
fivb_vis:11942,1,25,21
fivb_vis:11942,2,25,22
fivb_vis:11942,3,14,25
fivb_vis:11942,4,25,27
fivb_vis:11942,5,15,9
fivb_vis:11943,1,25,10
fivb_vis:11943,2,25,20
fivb_vis:11943,3,25,17
fivb_vis:11944,1,35,33
fivb_vis:11944,2,21,25
fivb_vis:11944,3,25,27
fivb_vis:11944,4,20,25
fivb_vis:11945,1,25,12
fivb_vis:11945,2,25,22
fivb_vis:11945,3,25,15
fivb_vis:11946,1,17,25
